ts,foot,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.4446859598746798e+16,right,2502766.823529412,16291643.016806724,-1483.3529411764705,-661.8571428571429,1736891.7246202389,4612333.172063301,2210.440091882293,399.1138974624909,280689,6199888,-9769,-1750,5189090,25177068,893,293,no
1.4446869665013284e+16,left,3429105.796747968,19041400.58536585,-1915.2845528455284,136.260162601626,2067187.6620397323,7732322.087934821,3060.689640277774,1378.891172713372,747852,722015,-8222,-3036,7417756,32994383,1569,4493,no
1.444686969406126e+16,left,4586685.372093023,22456236.86821705,-1828.4108527131784,-603.7596899224807,2364208.224822623,5784408.493111812,2220.3997514960674,1170.6004520597123,859585,9951610,-8613,-2370,8155427,31597410,563,2851,no
1.4446869883935596e+16,right,4572498.838709678,17229588.80645161,68.69354838709677,292.5725806451613,1618591.9486576412,8317719.131167731,1178.943265130711,977.463776164422,1884197,3236398,-1571,-1417,6901843,33379665,3422,4026,no
1.4446869915107596e+16,left,2310663.392,10215924.76,-1007.832,-1194.368,1241324.276241298,3515583.3993884,3078.797298003484,3379.670463836531,118135,3836559,-5907,-9444,3656625,18232347,7564,5472,no
1.4446870148052632e+16,left,2933363.526717557,13327282.778625954,-1107.038167938931,234.27480916030527,1498617.0992741035,4901489.735129744,2076.175460958406,1877.05964846592,386935,1798500,-7794,-2787,5171467,24661001,4326,8197,no
1.4446870432678412e+16,right,2263136.145038168,12627626.610687025,-441.1297709923664,-267.03053435114504,1345982.4073387105,4255587.60486134,2812.0692364737847,1521.0818414178937,13790,781806,-6431,-4722,4739680,20400170,8471,2636,no
1.444687058262113e+16,left,1161022.7903225806,7634476.588709678,-556.1209677419355,-124.50806451612904,698964.1282540234,3944081.307184203,4170.163359949161,3677.301282667994,142487,514293,-9557,-9734,2759369,15107671,4247,9731,no
1.4446870780225086e+16,right,1149672.7966101696,6728880.042372881,1593.966101694915,969.0084745762712,1250920.8893916863,6070274.850177058,5646.472048733765,3925.940935711692,20649,429935,-9772,-9683,3615167,22033442,9932,9890,no
1.444687137984291e+16,left,3087087.024,13903061.112,150.824,161.008,1533733.2604372967,6037598.026316783,3474.306171309604,3463.6755079148265,187728,4118651,-8738,-7364,5021980,24605201,6403,9407,no
1.444687165664245e+16,left,1780954.8870967743,11852142.370967742,-74.01612903225806,507.6290322580645,1309635.932620705,5471853.380075983,3246.7095913354256,1929.9647853383776,104131,3070342,-7937,-2985,4520364,23337837,6331,5268,no
1.4446872172540114e+16,right,2802952.701612904,12188961.991935484,-2014.5887096774195,-1257.258064516129,1080709.303562068,5123879.84250348,2220.0478315073387,1875.750749953388,881801,3579169,-6085,-5012,4572106,21657448,803,1908,no
1.4446921107281942e+16,right,4069829.5,19570003.888888888,-521.2777777777778,468.4259259259259,2322286.288790623,8186316.647534557,2424.722544425544,2513.711309172877,778460,2915785,-5535,-2453,8297497,34321130,4596,9720,no
1.4452183419463908e+16,right,4861116.601626016,35599813.70731708,-1498.219512195122,403.219512195122,3500806.6951440014,16558873.902905324,3561.698801563486,3080.6295863249684,545016,6885649,-8337,-5086,10509505,61060494,6561,9577,yes
1.4458570286537446e+16,right,3777869.53968254,29776110.325396825,1861.65873015873,93.13492063492065,2719982.1251225686,11398560.538036752,2067.18532952495,1035.115787557505,550217,10328888,-1424,-1580,8587053,56194566,7138,2610,yes
1.4460834588863374e+16,right,4553252.983606557,28282123.48360656,2433.098360655738,769.4754098360655,2740133.562196863,11816778.958211534,2621.347153533109,1140.0169798149325,627389,4575730,-1499,-1206,9093853,53814821,9167,4505,yes
1.4462351035293626e+16,right,2455250.7952755904,18519312.645669293,878.7480314960629,-59.22047244094488,1305253.2485286314,5556496.678909748,4224.406254830289,2202.246071748099,115341,6192056,-7589,-3383,4450635,34378888,9653,3912,yes
1.4463211637686208e+16,left,2834767.73553719,24229452.198347107,-172.43801652892563,924.2231404958678,1161936.7345648154,12217265.383950818,2849.062436114034,2046.153613032688,1270501,3220858,-6634,-1370,5821815,49174591,4268,6580,yes
1.446510214401393e+16,right,1558266.8333333333,18168986.33333333,-591.7666666666667,-550.7666666666667,1072150.7822648634,5704582.675939145,2390.8095881951053,976.3014671720308,433598,6181841,-8667,-3924,4164725,27443859,2238,283,yes
1.4473430452851458e+16,right,3475442.5954198474,20988682.152671754,-117.25954198473282,-352.3053435114504,1547555.4723751054,7561376.444876132,1446.2320942992958,1741.1568960944849,803317,6375851,-3996,-8487,6497569,34865312,1794,3359,yes
1.4474190473071316e+16,left,2048760.146153846,19286581.776923075,562.3,770.1384615384616,866458.805344844,10335889.320295542,3036.390719130989,2356.0544858660865,278487,2357274,-9788,-3369,3862592,41100715,9740,8506,yes
1.4480157648920236e+16,left,4957343.072,30518170.256,-1753.088,-469.0,2635428.2270556884,13203159.78948289,2846.855438436388,2514.607835133767,458519,2282119,-9079,-6005,8619234,60806817,1915,8500,yes
1.4513959108181628e+16,left,4679892.008196721,32080664.29508197,-692.6967213114754,640.311475409836,2765179.83201419,14338260.957463222,3094.97199519859,1971.8301734073827,353549,7180662,-4417,-2272,9480837,63894731,9420,5926,yes
1.4517194943468402e+16,left,4633345.221311475,28939455.032786883,-2200.5163934426228,-921.2950819672132,2852033.94635898,10411034.36882534,3236.2187256464763,1501.7166083223394,564854,7364747,-7352,-4463,9854879,47314058,3460,4018,yes
1.452514880175695e+16,right,5584894.472868217,29374456.821705427,788.6821705426356,736.4883720930233,3285515.6439667004,17171017.1707464,1802.6736652838065,1536.573445996598,1490033,5045398,-2263,-3494,11098061,59443840,6786,3481,yes
1.4527508699115236e+16,left,6266958.16,45335077.776,-1220.92,540.824,4211449.627701164,16329604.132368624,2498.3336853242417,847.4040440872842,621302,9045053,-8013,-1986,13780054,73733827,3060,3326,yes
1.4528552366123134e+16,left,5596502.145161291,30468500.81451613,-2253.3951612903224,-529.266129032258,3521195.4584957506,11034274.822327266,2885.73793191338,1121.827813903133,495696,3955876,-9307,-3249,11145866,50276761,5120,3511,yes
1.4537613166021442e+16,right,1657732.450819672,13361236.606557377,-2630.377049180328,3.0245901639344264,1211532.520778287,7099393.106022814,3033.751089796393,996.3581491480852,231135,6794776,-9542,-2404,3804368,30790308,726,1938,yes
1.4542723128125316e+16,right,4107085.173553719,32901496.719008263,-2147.8595041322315,749.0,3026502.049580912,19307012.09657769,4857.511642301685,3572.791954480417,187844,4344780,-9973,-9721,9768646,82158719,7755,9948,yes
1.4557452918462646e+16,left,3950072.7983870967,27500202.322580647,-1216.6129032258063,-163.5,2478535.261263496,13390308.482171424,3574.3734790361555,2982.110685103989,926033,8841924,-9277,-7739,8685214,56039143,3216,5314,yes
1.456299982123525e+16,left,1746747.6056338027,14597831.76056338,-2345.1830985915494,-1494.4084507042253,579075.2377469116,8985693.28286065,2813.2663492300658,2363.412264245218,729912,2056678,-8954,-7886,3136262,30318002,2366,3589,yes
1.4564978551541262e+16,left,4700063.979381443,43975611.2371134,-1684.9484536082475,-206.95876288659792,4165383.797538487,20088180.992712565,2042.1802757262376,716.0803161064548,312480,7487168,-7672,-1819,11663411,83391183,610,978,yes
1.4566109012975716e+16,right,3032475.692913386,18351467.03937008,406.13385826771656,166.09448818897638,1875666.8353103984,8837771.002499329,3253.1054134697365,2014.3134142142983,483377,1951646,-9790,-7019,6963799,43994311,5835,4354,yes
1.457212506919908e+16,right,2717431.847222222,20384466.291666668,-1228.4583333333333,331.8333333333333,1484974.000330794,7554050.8836948285,1844.634014141223,590.2330406318517,626343,3481742,-5049,-1154,4411816,29878173,824,1338,yes
1.4572134512203608e+16,left,1402606.192,10000547.664,-1295.368,1142.448,745827.0226894879,7502185.210004801,4948.626524237518,4329.041768842973,232483,906616,-9458,-9871,3058124,28067565,6175,9396,no
1.457213621739314e+16,right,3453831.6910569104,15951420.349593496,-2103.4552845528456,-751.9268292682926,1925263.7011577168,6875223.814097731,2889.796496471149,1692.6905015230698,101860,2429370,-9867,-6565,6005920,29221660,2532,4060,no
1.4572136474669804e+16,left,4055637.2769230767,16442650.3,-875.7615384615384,154.72307692307692,1729031.1460242968,5850515.054911137,2889.370470861964,2912.059278336998,1351670,4164768,-7806,-7292,6719512,28390729,2641,6555,no
1.4572136503297916e+16,left,4466016.596774193,22850211.532258064,-570.2741935483871,-42.20967741935484,2043384.2220935056,10779266.076597422,2296.810309756426,2786.3114565521414,1113219,2475476,-5747,-6537,8009739,46525926,2371,9267,no
1.4572136737273952e+16,right,1904082.857142857,14067882.7394958,-315.21008403361344,-396.2352941176471,1433173.3344653028,5187154.621685629,2926.2295832922505,1539.483667050953,382246,3433527,-6020,-6805,5016455,20778003,6059,1763,no
1.4572136850172392e+16,left,4114624.64,23196571.728,-1155.352,-64.344,2432762.096076125,9475563.701557644,3442.086445878898,2754.514661025868,531459,3473711,-9369,-4379,8049898,40287044,4167,8221,no
1.4572136853017288e+16,left,2976836.2258064514,16150240.685483873,-1263.104838709677,509.86290322580646,1735208.20527292,6454104.381492427,3421.792811645681,2389.9635243489247,611397,1019263,-9328,-3606,5754572,30045060,2274,7314,no
1.4572137240281948e+16,left,1853719.838709677,11116731.241935484,-798.5483870967741,-329.05645161290323,939530.6177601162,4888588.749967262,3016.171231889641,4251.801088094581,478204,2940278,-6005,-9614,3878231,21849912,4479,9606,no
1.4572137396549632e+16,right,5329024.8,24129029.03846154,391.6615384615384,-509.3,2103123.5405113176,11688335.763453944,3908.348517291897,3856.436419161965,1290723,3983807,-8664,-7944,8602694,40880293,6195,7037,no
1.4572137566711792e+16,right,2518093.15625,10412727.53125,313.921875,27.5625,1007852.269584809,5751919.806931771,2973.9876875168748,3768.161676634887,316812,1452978,-7790,-8636,4062588,22279241,7917,9569,no
1.4572137850226006e+16,right,3665057.434108527,17442504.713178296,-588.4961240310078,33.44961240310077,2115546.70995758,6222950.8741732,2702.4955340042625,2658.368684342783,371190,7031586,-4890,-3577,6716447,27705539,5426,7013,no
1.45721895899027e+16,right,6129555.990196078,28369218.843137253,-776.3137254901961,450.9509803921569,3375555.832239378,12964839.405031448,1286.0903836275468,1110.1355494566174,624527,4074714,-5371,-1444,10841919,44004398,666,4473,no
1.4572237664940076e+16,right,4900034.87804878,31526290.32926829,-3694.6341463414633,-287.0,2998823.290210026,8782390.640551256,3387.4585779880863,929.9823309087484,627709,10645999,-9293,-2863,8940954,54704883,-69,2281,no
1.4572239320052214e+16,left,3884895.7875,23255121.2125,-2073.8,-2508.775,1879854.9511993204,9662547.894415896,2838.654630523482,2035.8456518985988,391370,7440963,-6688,-9544,7292911,41187889,2379,356,no
1.4576986638355762e+16,left,2406139.0,23463031.82608696,-4966.695652173913,586.2463768115942,1297527.7138584726,6603662.398897356,2727.658736979756,550.3044185827326,1126878,9339333,-9942,-1548,5642498,32713087,-1959,1907,yes
1.4588386499787274e+16,right,7052248.729166667,18473392.4375,268.8125,3253.8541666666665,583060.0858519202,10186136.963883884,754.7646852186392,3274.16014236546,5887638,8895388,-593,-340,8371716,34833628,1030,6640,yes
1.4589549107254158e+16,right,1679473.6946564885,19509598.954198472,857.8167938931298,1388.5190839694656,1354919.3719933806,14409127.69669013,5502.810350247654,3772.143176479887,455515,3472394,-9973,-7964,4943556,53269387,9364,9985,yes
1.459443441053268e+16,right,3083904.074626866,18228380.04477612,-2311.208955223881,-654.0597014925373,1650209.2247346248,6167555.812034508,1336.8411833929858,1358.0216546740137,987385,3823837,-5145,-5692,5878298,34549560,-453,1603,yes
1.4596558586892188e+16,left,2080576.8,16743114.712,1725.184,427.416,1094584.8068713013,7159037.25550946,3180.204896482757,1417.6494640663966,509538,3993576,-2648,-2071,4816048,31967607,8227,3796,yes
1.459964347195507e+16,right,4623797.104838709,34796117.71774194,511.1693548387097,70.11290322580645,3623130.494774239,15261575.389312722,3151.8421861203187,1403.730570873382,289501,3537206,-7621,-4056,12120031,58103053,5841,2368,yes
1.4602851531964388e+16,right,5251124.739495798,31872494.71428572,-874.2605042016806,202.8403361344538,2940594.5473928284,16613880.982781744,2520.3649031681457,1851.593752269637,287321,2454175,-5392,-2551,11059681,70118149,5465,7937,yes
1.461086885748533e+16,left,2665785.4426229508,20469518.19672131,-1671.516393442623,-1213.1065573770493,1405522.3679905934,7908846.195422746,4983.322631552392,3904.889339936117,718071,5614812,-7572,-7345,5329221,40070667,7620,7228,yes
1.4613592117733744e+16,right,4718890.959016394,33469712.81967213,-1311.270491803279,369.1967213114754,3203321.985165685,15859370.703953076,4608.807775124461,2749.112261338868,360461,5714195,-8912,-6638,10981248,70785401,6462,5728,yes
1.4627068375946044e+16,right,3339963.893442623,22275150.76229508,-1416.8524590163934,331.6065573770492,2275114.40076708,11191077.847807905,2162.4281640851364,2783.9521065433028,280127,2611735,-6733,-6741,7090976,45899145,6204,9789,yes
1.462858885457737e+16,left,2588083.598360656,26963618.56557377,-1082.295081967213,-48.41803278688525,1181226.552574149,9644058.386344416,3261.661946923481,2032.758024812773,677783,9807508,-6049,-3350,5043332,51806796,9519,7086,yes
1.463223549270789e+16,left,3350001.3278688523,28186695.81967213,-1810.188524590164,55.98360655737705,1919044.183110511,12460213.314794231,4478.826852249282,2265.6085639444186,332039,3200093,-9895,-3431,5982573,63842845,4552,9135,yes
1.4644473872926224e+16,left,2170543.426229508,14199290.49180328,-753.5573770491803,-655.0245901639345,1322745.7718582363,6893174.476238973,1744.6193932371552,1312.306961565699,504106,1000912,-4371,-5444,4900647,27625464,1922,1083,yes
1.4645761458654544e+16,right,3028889.442857143,10009726.742857143,72.22857142857143,-1119.0142857142855,387069.8873994704,3916934.140738853,1047.5918993470882,1498.1617866316694,2284488,2404417,-1811,-4208,3797932,17520137,1223,516,yes
1.467531128972361e+16,right,725090.7235772358,6400240.422764228,3412.4471544715448,1944.9918699186992,581340.775198674,4598070.297557351,3523.901943154966,2958.303250663153,34395,547108,-3612,-4238,2000028,16022561,9983,9802,yes
1.4676199419928766e+16,left,2843398.0406504064,22824033.601626016,3169.853658536585,723.8455284552846,1377096.4089357995,6583054.9738191,3412.4401866683265,1413.0996857421617,487206,8643385,-5356,-3785,5053670,35126410,9789,4386,yes
1.4677926434028586e+16,right,1984949.685483871,13641193.185483873,2346.048387096774,642.516129032258,804514.6752995847,7378858.068664869,2015.5794093419468,2038.3957325159813,862644,3483018,-1219,-2679,4238783,33017173,6314,7277,yes
1.4678620074812072e+16,left,1633696.523076923,15425114.361538462,-2215.7,484.18461538461537,907975.2218420584,10327915.196431745,3284.1093388637964,3224.3993438226053,256531,1331542,-9673,-6231,3210726,41972552,2458,8195,yes
1.468283177438412e+16,right,4284867.728,41706652.176,-1287.792,-111.656,3307730.375258624,22228764.38613112,1818.9319326852049,487.3015742413157,63420,7281664,-5878,-1024,10248271,93913531,8459,1731,yes
1.4683272659953294e+16,left,2915906.0,1276048.0,66.0,-3850.0,0.0,0.0,0.0,0.0,2915906,1276048,66,-3850,2915906,1276048,66,-3850,no
1.4683421811508432e+16,right,3954102.2352941176,10105828.661764706,972.029411764706,2767.1617647058824,300657.3627270313,5030206.176833052,851.6877181639353,2395.01086284449,2806245,3828825,-313,-559,4136875,19598421,1847,8061,no
1.468355794890346e+16,left,3269172.5537190083,20081913.991735537,-1120.9917355371902,523.8512396694215,1422845.543075688,13040443.483331583,2516.137839016601,2845.7503452843416,856213,2426081,-8958,-3717,5350806,49996148,4587,9418,no
1.4683557953686864e+16,right,2636982.7024793387,15053448.545454543,-1456.4297520661155,-700.305785123967,1736382.9061493303,10247504.073337194,4176.382373590902,3456.95266779615,67639,2194076,-9527,-8425,5980985,39820186,7342,8023,no
1.4683558210615312e+16,right,1198379.6803278688,8682940.704918033,-1312.032786885246,-1139.7622950819673,481161.8606494672,3575739.447236588,3667.516521698664,2441.205274237151,252395,2729191,-9841,-5769,1885419,15968809,3955,3049,no
